24.45 -3.06895 0.625831 -0.442729
24.5 -3.03821 0.603533 -0.44915
24.55 -3.0086 0.580921 -0.455257
24.6 -2.98012 0.558012 -0.461048
24.65 -2.9528 0.534821 -0.466517
24.7 -2.92664 0.511365 -0.471661
24.75 -2.90167 0.48766 -0.476476
24.8 -2.87788 0.463723 -0.480959
24.85 -2.8553 0.439569 -0.485106
24.9 -2.83392 0.415217 -0.488914
24.95 -2.81377 0.390683 -0.49238
25 -2.79486 0.365985 -0.495502
25.05 -2.77718 0.341138 -0.498277
25.1 -2.76074 0.316162 -0.500703
25.15 -2.74556 0.291074 -0.502778
25.2 -2.73163 0.26589 -0.5045
25.25 -2.71897 0.24063 -0.505867
25.3 -2.70757 0.215309 -0.506879
25.35 -2.69744 0.189948 -0.507533
25.4 -2.68857 0.164562 -0.50783
25.45 -2.68098 0.139171 -0.507768
25.5 -2.67465 0.113791 -0.507347
25.55 -2.6696 0.0884419 -0.506567
25.6 -2.6658 0.0631406 -0.505429
25.65 -2.66328 0.0379051 -0.503931
25.7 -2.66201 0.0127536 -0.502076
25.75 -2.662 -0.0122962 -0.499862
25.8 -2.66324 -0.0372264 -0.497292
25.85 -2.66572 -0.0620193 -0.494367
25.9 -2.66943 -0.086657 -0.491088
25.95 -2.67438 -0.111122 -0.487457
26 -2.68054 -0.135396 -0.483475
26.05 -2.68791 -0.159463 -0.479146
26.1 -2.69648 -0.183305 -0.474471
26.15 -2.70623 -0.206904 -0.469452
26.2 -2.71716 -0.230244 -0.464093
26.25 -2.72925 -0.253307 -0.458396
26.3 -2.74249 -0.276077 -0.452366
26.35 -2.75685 -0.298538 -0.446005
26.4 -2.77233 -0.320672 -0.439317
26.45 -2.78891 -0.342463 -0.432306
26.5 -2.80657 -0.363896 -0.424976
26.55 -2.82529 -0.384955 -0.417332
26.6 -2.84506 -0.405623 -0.409378
26.65 -2.86585 -0.425887 -0.401119
26.7 -2.88764 -0.445729 -0.392559
26.75 -2.91041 -0.465137 -0.383705
26.8 -2.93414 -0.484094 -0.374561
26.85 -2.95881 -0.502587 -0.365133
26.9 -2.98439 -0.520602 -0.355427
26.95 -3.01086 -0.538124 -0.345448
27 -3.03819 -0.555141 -0.335204
27.05 -3.06636 -0.571639 -0.324699
27.1 -3.09535 -0.587606 -0.313941
27.15 -3.12511 -0.603028 -0.302937
27.2 -3.15564 -0.617894 -0.291692
27.25 -3.18689 -0.632193 -0.280215
27.3 -3.21885 -0.645911 -0.268513
27.35 -3.25147 -0.659039 -0.256592
27.4 -3.28474 -0.671566 -0.244461
27.45 -3.31862 -0.683481 -0.232127
27.5 -3.35308 -0.694774 -0.219597
27.55 -3.38808 -0.705436 -0.206879
27.6 -3.42361 -0.715457 -0.193982
27.65 -3.45962 -0.72483 -0.180914
27.7 -3.49608 -0.733545 -0.167684
27.75 -3.53296 -0.741594 -0.154298
27.8 -3.57023 -0.748971 -0.140768
27.85 -3.60784 -0.755667 -0.1271
27.9 -3.64578 -0.761677 -0.113303
27.95 -3.684 -0.766994 -0.0993865
28 -3.72247 -0.771613 -0.0853603
28.05 -3.76115 -0.775527 -0.0712313
28.1 -3.80001 -0.778733 -0.0570106
28.15 -3.83901 -0.781225 -0.0427065
28.2 -3.87812 -0.783001 -0.0283286
28.25 -3.9173 -0.784056 -0.0138853
28.3 -3.95651 -0.784387 0.000612488
28.35 -3.99572 -0.783992 0.0151569
28.4 -4.0349 -0.782869 0.0297383
28.45 -4.074 -0.781017 0.0443455
28.5 -4.11299 -0.778433 0.0589704
28.55 -4.15183 -0.775118 0.0736028
28.6 -4.19049 -0.771071 0.0882334
28.65 -4.22893 -0.766293 0.102852
28.7 -4.26711 -0.760785 0.117451
28.75 -4.30499 -0.754547 0.132018
28.8 -4.34255 -0.747582 0.146545
28.85 -4.37974 -0.739892 0.161023
28.9 -4.41653 -0.73148 0.175441
28.95 -4.45288 -0.722348 0.189789
29 -4.48875 -0.712501 0.204059
29.05 -4.52412 -0.701942 0.21824
29.1 -4.55894 -0.690677 0.232324
29.15 -4.59317 -0.67871 0.246301
29.2 -4.6268 -0.666047 0.260161
29.25 -4.65977 -0.652694 0.273896
29.3 -4.69206 -0.638658 0.287496
29.35 -4.72362 -0.623946 0.300951
29.4 -4.75444 -0.608565 0.314252
29.45 -4.78447 -0.592522 0.327392
29.5 -4.81368 -0.575827 0.34036
29.55 -4.84204 -0.558488 0.353148
29.6 -4.86952 -0.540514 0.365747
29.65 -4.89609 -0.521915 0.378149
29.7 -4.92171 -0.502701 0.390344
29.75 -4.94635 -0.482883 0.402325
29.8 -4.96999 -0.462471 0.414084
29.85 -4.99259 -0.441477 0.42561
29.9 -5.01413 -0.419913 0.436899
29.95 -5.03457 -0.397791 0.447941
30 -5.0539 -0.375122 0.458728
30.05 -5.07208 -0.351921 0.469252
30.1 -5.08908 -0.3282 0.479508
30.15 -5.10489 -0.303974 0.489487
30.2 -5.11948 -0.279255 0.499181
30.25 -5.13281 -0.25406 0.508586
30.3 -5.14488 -0.228401 0.517691
30.35 -5.15565 -0.202295 0.526493
30.4 -5.1651 -0.175756 0.534985
30.45 -5.17322 -0.148801 0.54316
30.5 -5.17998 -0.121445 0.551011
30.55 -5.18536 -0.0937042 0.558535
30.6 -5.18935 -0.065596 0.565723
30.65 -5.19192 -0.0371369 0.572572
30.7 -5.19306 -0.00834389 0.579075
30.75 -5.19275 0.0207655 0.585231
30.8 -5.19098 0.0501738 0.591029
30.85 -5.18773 0.0798631 0.59647
30.9 -5.18299 0.109815 0.601547
30.95 -5.17675 0.140012 0.606256
31 -5.16899 0.170435 0.610593
31.05 -5.1597 0.201066 0.614555
31.1 -5.14888 0.231885 0.618138
31.15 -5.13651 0.262873 0.621339
31.2 -5.12259 0.294013 0.624156
31.25 -5.10711 0.325283 0.626585
31.3 -5.09007 0.356665 0.628624
31.35 -5.07145 0.388139 0.630271
31.4 -5.05126 0.419685 0.631524
31.45 -5.02948 0.451285 0.63238
31.5 -5.00613 0.482917 0.632839
31.55 -4.98119 0.514562 0.632899
31.6 -4.95468 0.5462 0.63256
31.65 -4.92658 0.577811 0.63182
31.7 -4.8969 0.609375 0.63068
31.75 -4.86564 0.640872 0.629138
31.8 -4.83282 0.672282 0.627196
31.85 -4.79842 0.703585 0.624853
31.9 -4.76246 0.734761 0.622109
31.95 -4.72495 0.765789 0.618966
32 -4.68589 0.79665 0.615425
32.05 -4.64529 0.827325 0.611487
32.1 -4.60316 0.857792 0.607153
32.15 -4.55952 0.888033 0.602426
32.2 -4.51437 0.918028 0.597307
32.25 -4.46772 0.947757 0.5918
32.3 -4.4196 0.977201 0.585904
32.35 -4.37001 1.00634 0.579626
32.4 -4.31898 1.03516 0.572967
32.45 -4.26651 1.06363 0.565931
32.5 -4.21262 1.09174 0.558521
32.55 -4.15734 1.11947 0.55074
32.6 -4.10068 1.14681 0.542594
32.65 -4.04267 1.17373 0.534086
32.7 -3.98332 1.20021 0.525221
32.75 -3.92266 1.22624 0.516004
32.8 -3.86071 1.2518 0.506439
32.85 -3.79749 1.27688 0.496533
32.9 -3.73303 1.30145 0.486289
32.95 -3.66735 1.3255 0.475716
33 -3.60049 1.34902 0.464815
33.05 -3.53246 1.37198 0.453597
33.1 -3.4633 1.39437 0.442066
